usuario|canciones|edad|sexo|likes|clasico|country|rock|cumbia|pop|boleros
3696|237|32|mujer|237|38.3309|5.41043|43.8887|59.4492|46.3989|4.8233
3697|264|76|mujer|437|16.6365|5.30142|100.169|156.75|0.267849|20.3032
3698|336|58|mujer|108|92.6579|1.29771|121.402|110.384|21.3248|9.12526
3699|200|95|hombre|481|85.4282|6.61057|179.783|213.278|28.8119|24.3385
37|408|93|mujer|66|52.1557|3.33135|118.63|18.5053|6.94191|10.508
370|121|72|hombre|224|74.7462|4.54846|119.85|49.8329|0.0968821|24.2636
3700|360|53|hombre|192|71.1625|1.86714|132.202|13.2952|29.268|20.1201
3701|61|93|hombre|479|72.4777|2.52993|25.4035|88.0147|41.1762|8.10929
3702|332|85|mujer|180|94.8093|6.20567|167.65|229.448|44.7299|12.5401
3703|330|29|mujer|346|64.9904|0.516911|2.99414|260.776|26.5155|10.7306
3704|344|71|hombre|119|17.666|9.94573|25.3317|194.465|49.0675|14.3625
3705|97|77|mujer|134|99.1231|2.35046|136.842|129.502|44.326|12.1443
3706|312|65|mujer|406|34.6508|0.678648|90.5069|49.2479|17.5437|0.297051
3707|223|64|hombre|224|38.0277|5.04154|92.5256|56.2217|22.0199|14.1854
3708|4|68|mujer|427|70.7792|3.72146|146.483|204.152|15.0537|3.48304
3709|150|79|mujer|84|46.5951|1.27009|163.863|140.766|26.0455|13.397
371|182|93|hombre|252|22.1205|9.11134|30.0856|98.1264|16.0831|11.208
3710|326|7|hombre|144|6.35914|2.58934|105.745|155.987|37.7502|10.9804
3711|121|75|mujer|447|54.8875|1.73238|197.079|99.5715|19.9885|21.3076
3712|189|36|hombre|217|7.69792|5.23343|194.535|105.885|42.8552|7.99332
3713|257|94|mujer|187|6.00752|0.687698|184.867|189.638|0.213672|18.4172
3714|428|71|hombre|380|56.0484|8.60835|6.14771|149.007|31.185|11.0754
3715|484|43|mujer|187|30.9603|6.74271|35.8176|120.088|15.5713|11.5464
3716|279|11|mujer|327|73.3344|3.85729|134.86|221.367|49.8412|13.1387
3717|119|80|hombre|55|86.8019|1.11197|1.25089|166.539|36.4184|17.8441
3718|148|44|hombre|157|68.1546|0.60766|99.2371|171.949|4.82537|1.72954
3719|299|27|hombre|53|5.36452|5.68599|188.87|1.32782|3.65979|24.9383
372|185|63|mujer|393|50.6082|3.63672|25.0821|205.768|27.3365|14.4367
3720|70|69|hombre|26|48.625|4.55276|165.887|41.7115|40.6655|24.8099
3721|82|70|hombre|477|6.55174|6.24441|55.98|3.97322|19.9486|1.83177
3722|166|80|mujer|189|17.955|4.19274|105.977|119.372|25.4551|12.8839
3723|256|79|hombre|279|0.372837|3.01472|123.136|89.1678|17.8996|21.3544
3724|296|52|hombre|7|29.44|8.9337|199.896|15.937|31.0861|14.1518
3725|320|64|mujer|135|90.4815|2.75434|12.6495|170.799|46.6501|1.46032
3726|434|29|mujer|471|64.0519|7.81391|166.899|96.2241|38.8012|15.1365
3727|275|55|mujer|471|64.7009|8.1298|153.579|250.023|22.8926|18.4438
3728|111|14|mujer|17|84.2383|1.75916|110.991|220.352|7.68899|17.0917
3729|53|59|hombre|88|97.5372|4.87991|9.25591|15.0024|17.574|24.179
373|238|62|hombre|451|42.7747|0.20778|7.18827|99.1025|11.1856|5.57975
3730|232|89|hombre|17|67.8302|3.19527|118.082|148.568|38.533|20.8477
3731|197|33|hombre|69|42.9995|2.985|48.2325|264.505|33.1537|12.4393
3732|99|59|mujer|472|50.2102|0.523046|199.039|192.662|22.7593|5.57701
3733|126|51|hombre|1|15.3062|3.76302|82.1404|75.9255|21.45|24.5989
3734|277|87|mujer|318|22.8154|3.34185|102.141|145.823|48.7033|0.508653
3735|194|42|hombre|326|27.5759|7.52315|131.243|25.188|5.23689|3.51698
3736|458|69|hombre|97|9.22713|5.56379|118.197|80.7865|29.4408|4.48067
3737|139|44|mujer|341|1.84964|4.13148|110.421|294.631|14.0301|13.0441
3738|282|6|hombre|191|97.6748|1.76547|24.1685|186.883|33.7624|16.7612
3739|495|76|hombre|23|56.1755|8.13851|163.389|291.002|17.3154|18.9252
374|211|43|hombre|70|1.37539|5.69661|41.4282|130.588|38.474|7.00459
3740|380|74|mujer|415|25.286|6.41855|59.0471|171.298|16.1655|24.4881
3741|154|16|hombre|389|47.4654|3.92577|117.363|203.725|11.7732|20.6613
3742|431|68|hombre|269|98.3347|2.62368|188.925|288.936|18.8135|23.2094
3743|356|19|mujer|58|18.2814|7.46905|25.8625|31.8182|14.1304|10.0863
3744|186|70|hombre|342|45.2582|4.43502|98.1826|15.8004|43.3259|17.0866
3745|378|99|mujer|383|20.5972|6.29023|154.107|235.287|17.6975|14.0273
3746|23|76|mujer|406|55.2634|3.13306|28.8665|119.158|1.95236|8.35707
3747|104|22|mujer|135|43.9814|7.48714|105.727|0.986668|19.7933|24.567
3748|361|89|mujer|409|50.3969|3.6775|181.197|266.799|7.58495|2.4081
3749|182|43|hombre|137|46.565|1.78496|58.958|143.281|11.2254|8.84554
375|72|74|hombre|86|87.3977|2.46067|186.162|115.017|41.3446|7.94512
3750|460|23|hombre|286|57.3697|3.3048|19.4715|90.9988|46.6176|17.5722
3751|201|84|hombre|199|16.4469|2.10519|4.56542|172.638|44.4384|0.827499
3752|401|46|hombre|354|93.7489|1.45599|83.4386|257.102|30.2861|3.35891
3753|258|53|hombre|88|7.51773|7.98853|123.654|36.6709|24.4993|9.89927
3754|266|43|hombre|296|2.84842|3.92575|133.429|39.8382|15.5645|15.152
3755|331|30|hombre|60|86.4387|0.103274|36.5323|16.9917|15.1353|5.83786
3756|380|44|mujer|66|36.9066|2.8952|172.688|131.142|38.3809|21.6244
3757|401|10|hombre|145|13.1846|5.34064|186.533|29.141|15.3828|8.26206
3758|413|79|mujer|129|72.7443|5.31066|47.9933|53.2365|16.1527|18.5062
3759|168|20|mujer|237|0.848917|5.24678|140.526|233.342|28.833|4.8732
376|101|80|hombre|244|92.5424|4.58749|10.3038|24.001|23.6289|3.49305
3760|94|58|hombre|136|58.1764|2.43779|73.1353|69.0192|12.0196|10.5763
3761|7|78|hombre|316|7.66131|8.38214|194.058|101.806|31.4437|12.3079
3762|281|69|mujer|365|83.101|6.34554|185.055|17.136|29.5592|13.0963
3763|129|92|mujer|82|95.978|7.87591|9.13901|231.942|15.2102|13.6043
3764|392|4|mujer|191|58.5159|9.22492|79.494|121.788|46.5319|15.8317
3765|91|98|hombre|249|30.6978|5.10099|199.705|277.184|19.1348|10.8554
3766|63|98|mujer|199|98.2841|1.72728|89.2597|8.41886|13.5921|15.938
3767|265|10|mujer|5|79.3117|8.09029|88.3692|155.538|17.8337|8.17403
3768|393|29|mujer|358|41.4032|9.7608|141.287|161.233|8.5999|2.4318
3769|134|74|hombre|445|81.9057|0.781822|48.6502|60.9093|49.5311|0.907934
377|328|11|mujer|189|42.4138|2.09066|118.25|52.9223|4.94497|12.4092
3770|233|83|mujer|438|86.5043|0.47706|109.507|256.353|18.2305|9.07833
3771|51|66|hombre|309|60.5006|7.31525|26.1119|34.0201|14.3064|18.3107
3772|334|3|mujer|268|64.5406|1.76433|37.4304|294.081|39.4649|5.7786
3773|216|10|mujer|49|39.4742|1.82247|179.841|93.9712|14.4659|24.8938
3774|401|70|mujer|478|70.2432|9.71859|172.455|204.399|37.9756|0.0690828
3775|116|19|hombre|21|15.585|8.13681|38.6276|185.183|41.3171|10.4398
3776|94|69|mujer|45|92.4561|3.90795|53.6205|39.9437|9.04259|18.2096
3777|155|94|mujer|298|26.7496|3.71487|197.939|178.411|16.3114|11.4197
3778|294|85|mujer|174|38.1562|0.514123|117.769|70.2753|20.5342|14.9459
3779|299|36|mujer|174|45.4426|8.87663|197.443|114.587|28.2102|11.5853
378|30|6|mujer|297|30.0103|1.02567|11.8847|228.557|36.6857|14.8997
3780|19|3|hombre|122|44.1805|6.74538|143.346|261.773|34.313|21.9849
3781|370|32|hombre|167|2.74992|2.16765|61.672|69.8764|31.1858|22.2955
3782|467|20|hombre|258|46.4603|7.75242|74.5924|192.137|0.597225|0.0410355
3783|189|92|mujer|474|80.5864|3.94605|148.767|37.6196|8.84055|19.1414
3784|4|41|mujer|293|95.3935|5.52482|180.126|106.517|12.1361|5.74841
3785|319|17|mujer|208|48.2121|5.43836|27.7493|131.655|27.0708|15.021
3786|346|9|hombre|484|0.654661|0.461403|58.3057|220|20.3936|3.11499
3787|281|68|mujer|29|38.2522|1.23127|91.5459|145.569|35.0997|0.258859
3788|379|86|hombre|391|98.959|9.23791|88.1775|271.647|34.0366|1.34237
3789|353|70|mujer|152|22.6656|6.06016|111.113|108.428|37.8017|12.4967
379|283|80|mujer|283|97.8232|9.86659|114.638|158.138|3.98046|24.506
3790|403|57|hombre|209|59.5949|2.35458|130.323|40.1203|33.8785|20.4079
3791|198|79|hombre|380|85.6529|5.48928|103.729|157.557|28.5665|21.5715
3792|64|0|mujer|62|80.9277|3.72111|86.3237|244.242|46.8634|9.87493
3793|296|58|mujer|417|70.2841|4.61651|49.0849|70.5043|7.94025|14.9923
3794|119|18|mujer|466|63.9859|3.47598|130.336|263.501|24.2176|0.99791
3795|328|15|hombre|141|8.45942|6.52329|43.9942|59.461|9.24314|18.9514
3796|172|36|hombre|340|25.8351|0.663086|97.232|24.6328|15.8784|24.2295
3797|298|78|hombre|425|64.8552|0.459752|161.219|198.787|10.5775|18.2549
3798|344|82|hombre|142|28.983|4.18492|108.866|106.083|36.286|3.93347
3799|151|90|mujer|91|76.6191|3.58765|38.9231|269.237|17.9554|15.1133
38|299|99|mujer|51|28.9143|5.28753|92.5032|30.7126|22.4986|2.54134
380|252|46|mujer|452|6.29795|7.20226|0.548182|26.2005|36.9832|23.9909
3800|50|34|hombre|192|75.0726|0.957574|155.218|10.3319|5.03742|14.6727
3801|477|98|mujer|29|83.9167|4.3597|57.5879|280.948|49.1234|19.714
3802|196|66|hombre|324|47.5031|1.64606|90.0744|222.061|7.93471|17.5757
3803|469|78|hombre|455|81.9921|1.23666|61.5272|22.148|21.6296|15.6802
3804|244|88|mujer|163|32.6203|9.24247|5.49474|94.9849|42.2685|7.69713
3805|480|86|hombre|470|40.6219|9.10477|163.216|263.718|29.9643|15.0506
3806|194|42|mujer|273|88.9201|9.89957|75.1786|37.9857|11.1188|24.9616
3807|360|13|hombre|194|37.6163|3.31928|78.1218|68.9327|33.2873|23.8421
3808|330|87|mujer|56|77.5125|1.68055|163.274|87.4203|22.8003|22.6595
3809|254|80|mujer|282|34.7293|2.86988|39.6324|5.4249|7.08743|11.2346
381|291|95|mujer|53|99.1447|4.79752|161.521|40.1417|2.90263|2.13816
3810|277|24|hombre|482|82.5891|7.87778|145.931|40.7618|2.31749|21.5607
3811|471|34|mujer|316|6.11858|4.49847|199.269|265.664|43.7752|6.28493
3812|299|60|hombre|315|76.5415|4.85977|175.111|75.5153|29.1823|24.3564
3813|411|86|hombre|356|58.6281|2.47486|71.9751|40.5001|15.1528|2.98563
3814|386|86|hombre|209|22.5067|7.33369|59.6612|193.68|46.6294|3.26873
3815|369|29|hombre|131|21.898|8.01992|181.933|270.334|19.0433|4.71172
3816|232|38|hombre|433|11.5507|6.70904|127.312|138.736|12.5115|24.4971
3817|12|16|hombre|383|10.6797|0.495961|136.351|222.883|9.63944|4.72838
3818|100|95|hombre|289|17.9993|7.78851|82.1227|52.8087|33.1003|13.439
3819|173|37|mujer|275|42.0985|2.44446|191.617|163.31|39.5926|3.79317
382|354|58|hombre|60|98.6867|7.60078|35.9741|121.481|6.91534|10.9153
3820|72|1|hombre|147|58.4962|3.24928|117.621|242.126|30.4538|12.9686
3821|494|80|hombre|155|69.1794|1.57647|5.12849|42.3449|40.6027|11.2154
3822|70|16|mujer|128|41.9043|4.43578|41.9204|94.9197|18.2998|1.19379
3823|86|98|mujer|123|19.7487|3.99071|195.734|47.5993|46.8758|8.70323
3824|361|18|mujer|256|88.5927|2.33107|156.863|61.5905|22.4874|10.1958
3825|447|74|mujer|91|77.2284|4.81492|120.305|176.518|17.4235|13.2085
3826|254|7|mujer|295|60.5211|7.5076|9.02836|189.031|47.7516|13.5784
3827|239|95|hombre|448|69.8625|6.87818|199.857|207.324|42.4363|21.8592
3828|138|82|hombre|93|34.8551|4.89731|149.334|49.7133|30.4645|20.4723
3829|274|50|hombre|169|32.3213|4.95831|148.626|282.185|16.9844|7.95899
383|381|41|hombre|143|47.2991|1.96716|141.944|178.694|41.4376|15.3267
3830|337|26|mujer|314|37.2196|2.67971|90.0946|66.8272|35.2125|7.64437
3831|385|24|mujer|352|77.5845|2.84044|174.891|143.9|11.5213|6.88921
3832|201|86|mujer|377|71.3363|1.91406|17.8615|236.38|23.7875|11.8759
3833|444|1|hombre|452|73.2296|0.0848222|39.1472|163.286|1.70091|19.5172
3834|187|55|mujer|254|1.11541|5.60191|179.984|66.9404|35.9483|11.5524
3835|30|74|hombre|268|95.2326|7.14995|0.364415|142.444|33.5765|9.53121
3836|209|80|mujer|118|50.5205|1.81155|161.861|54.4495|22.4735|22.4986
3837|66|82|hombre|13|26.9528|0.405073|148.953|156.183|40.2327|16.9777
3838|332|38|hombre|285|43.1148|8.34989|117.811|90.725|24.6911|14.5783
3839|160|84|hombre|243|50.28|3.92007|59.3462|8.70796|1.87544|5.83112
384|296|81|mujer|269|9.43206|4.68899|195.753|296.976|27.5056|11.2509
3840|427|39|mujer|128|99.9347|0.601092|119.579|165.066|13.2608|6.67595
3841|397|41|mujer|385|57.7171|9.95887|46.5947|221.454|45.9667|18.2159
3842|129|35|mujer|191|20.9195|3.41918|73.7617|191.501|33.9422|10.5902
3843|213|74|mujer|293|97.5961|6.40731|42.2348|192.696|23.8655|1.6591
3844|222|86|hombre|408|66.361|9.85458|94.6839|292.866|18.4113|16.6239
3845|482|73|mujer|371|55.382|1.46056|136.938|233.703|12.3955|5.66692
3846|108|76|hombre|444|28.2048|1.36279|78.6447|117.771|22.634|1.26438
3847|66|86|mujer|437|28.8282|0.829111|170.887|129.482|21.3746|16.5116
3848|23|31|hombre|478|31.6354|5.75901|191.629|50.2023|25.4629|21.9517
3849|309|19|mujer|281|31.1952|7.39935|65.3387|90.7963|47.1693|3.86397
385|170|27|mujer|354|57.1938|0.17672|166.894|149.423|24.1768|23.9239
3850|483|30|mujer|330|39.1836|3.56574|19.7688|195.799|39.936|12.0853
3851|368|51|hombre|476|72.0317|9.37062|165.395|32.7072|12.2652|15.9632
3852|267|48|hombre|67|0.116145|1.34212|1.8226|89.2186|19.0153|5.86852
3853|377|9|mujer|76|47.0924|5.17539|94.8576|237.193|18.3271|8.11723
3854|439|0|hombre|197|59.1009|2.09866|154.589|25.4687|41.2415|3.78811
3855|276|39|hombre|174|62.3194|9.63749|134.617|73.5066|13.1347|2.42906
3856|17|7|mujer|484|27.0307|2.36666|179.402|86.6536|32.271|18.6066
3857|339|19|hombre|470|45.1808|1.88816|28.4843|258.821|39.99|15.6694
3858|309|98|mujer|325|13.4505|6.68858|160.801|241.551|46.969|23.7123
3859|430|62|hombre|263|62.1119|3.75422|105.674|299.788|25.8416|24.778
386|236|14|mujer|482|96.6313|8.4567|48.2861|249.732|2.11528|20.3812
3860|438|72|mujer|165|72.8242|2.80365|125.874|75.7685|10.8155|22.2349
3861|247|39|hombre|44|16.8289|2.0402|34.5853|132.97|33.995|14.4227
3862|127|51|mujer|326|84.801|5.27067|93.7091|276.106|5.45847|6.28977
3863|270|91|hombre|138|25.7808|8.77438|105.633|198.801|16.5764|3.3884
3864|414|88|mujer|37|70.0662|5.61597|17.7757|212.999|4.27101|15.3447
3865|60|12|mujer|451|5.11|5.24094|97.8236|136.629|15.055|13.5633
3866|116|41|hombre|66|85.7647|7.34147|12.9652|237.921|3.67168|17.57
3867|30|17|mujer|97|59.2594|0.868668|35.276|103.401|27.4345|18.0404
3868|210|84|hombre|143|79.8586|0.540226|141.277|166.319|4.07317|13.7502
3869|415|57|hombre|472|85.9581|4.00486|135.438|280.5|40.6219|8.51507
387|235|33|hombre|205|29.1128|1.19706|38.8346|268.45|22.8216|13.6328
3870|477|34|hombre|283|69.7514|8.18548|144.269|231.733|14.8269|19.6414
3871|42|54|hombre|229|87.6966|1.09492|48.4327|29.9431|41.6979|22.4696
3872|234|76|mujer|211|59.5124|6.56192|170.335|133.281|26.5568|17.6879
3873|161|60|hombre|243|33.2091|7.53749|8.23234|251.924|44.6885|15.0039
3874|393|23|hombre|128|83.5918|6.67041|122.498|141.622|43.628|13.7438
3875|318|29|hombre|320|97.5865|4.46203|171.449|44.5121|13.404|11.5563
3876|179|81|hombre|307|95.4869|9.09387|95.3975|52.3506|49.6525|17.8598
3877|284|78|hombre|405|35.2302|4.37021|179.342|232.103|44.1584|3.1333
3878|478|5|hombre|324|41.5022|8.83109|61.312|270.505|27.8938|10.2388
3879|46|38|mujer|72|74.5536|0.680276|111.074|266.238|32.0605|17.0593
388|8|41|mujer|85|40.6613|1.92638|89.805|85.483|47.5992|14.1119
3880|229|90|hombre|471|24.0794|8.78583|103.929|148.653|47.0857|19.974
3881|338|21|mujer|17|84.8275|2.07106|164.249|232.834|34.2751|4.06225
3882|22|33|hombre|265|31.4645|8.83674|138.758|13.8273|24.1556|9.49555
3883|80|3|hombre|193|44.6241|4.04125|10.7722|140.665|17.5996|16.4638
3884|263|11|mujer|190|76.6444|8.58918|0.715694|224.734|40.8571|9.31278
3885|291|90|hombre|52|52.1558|5.37603|141.64|34.4442|15.3726|18.9119
3886|278|99|hombre|297|50.3539|9.62398|181.201|44.0402|1.2692|13.6257
3887|390|98|hombre|364|94.3957|6.21624|131.276|151.396|35.5879|13.3251
3888|78|99|hombre|247|82.4145|8.6858|79.9703|214.349|29.9086|7.29901
3889|100|82|hombre|177|39.115|5.53148|188.058|115.959|39.5327|21.1129
389|161|66|hombre|442|0.229158|5.29956|182.288|203.366|26.8402|13.5096
3890|239|10|hombre|369|64.0301|2.23851|65.9041|255.324|19.4341|2.42205
3891|137|51|hombre|158|31.0448|8.68329|92.5518|289.89|46.4348|20.8676
3892|275|0|mujer|296|57.4711|3.55923|16.8935|8.52741|32.5024|7.66066
3893|27|52|mujer|182|35.9583|5.16695|2.15961|250.483|35.1762|2.58437
3894|354|41|mujer|23|86.7218|0.682032|84.5372|244.151|18.3492|7.68181
3895|164|48|mujer|321|30.776|6.31702|103.176|155.452|2.40642|23.9893
3896|357|17|mujer|2|11.0778|5.89928|65.8097|290.805|9.66003|13.068
3897|429|76|hombre|35|59.0206|8.65831|36.575|147.997|18.0826|20.6103
3898|277|71|mujer|267|54.2501|0.944183|137.375|78.476|30.8755|17.5494
3899|343|38|mujer|248|2.07924|0.766346|88.3192|240.354|15.8937|8.2168
39|485|86|hombre|394|20.4428|9.12432|191.697|247.712|44.6954|7.91487
390|402|49|hombre|249|98.2946|3.11917|190.857|78.6138|44.6874|10.2407
3900|467|97|mujer|286|74.7216|4.61858|93.1995|173.033|8.33515|12.3938
3901|90|65|hombre|277|31.7303|1.76666|49.5449|251.379|35.1881|22.1659
3902|283|74|hombre|178|7.61379|6.30247|33.1719|212.508|40.1389|12.2414
3903|35|36|mujer|400|18.1578|8.68454|73.2818|116.16|23.1918|22.6358
3904|176|2|mujer|258|38.3911|3.54424|28.5618|104.171|12.9835|5.45392
3905|127|93|hombre|192|88.2211|6.86898|37.0775|50.4999|24.0125|10.8634
3906|499|59|mujer|463|90.3691|8.3919|82.4293|47.8087|31.061|2.18045
3907|163|83|mujer|395|44.985|6.30872|37.1389|150.899|33.9832|23.1847
3908|177|46|mujer|367|47.7288|0.433107|80.0085|142.854|5.32138|6.80718
3909|136|78|mujer|12|39.3073|4.638|52.9857|133.952|15.748|17.0342
391|218|53|hombre|72|16.8935|5.22092|7.77291|126.833|38.86|23.0002
3910|372|52|hombre|394|72.6705|9.81071|73.1735|74.4236|46.7488|3.00911
3911|101|76|hombre|450|49.0398|4.90358|83.6238|96.5428|8.04999|14.3287
3912|220|35|mujer|52|93.5636|2.62084|10.7265|151.045|6.71776|8.00124
3913|215|50|mujer|97|66.4496|0.20212|151.178|69.9529|13.8244|16.9132
3914|265|25|hombre|256|29.55|5.68581|118.581|295.793|22.4888|17.8676
3915|78|47|hombre|113|75.8518|1.96357|68.1613|152.922|1.59167|1.76745
3916|95|27|hombre|228|98.4842|7.29914|103.77|73.6658|11.3312|14.8123
3917|447|77|mujer|92|95.3555|1.5704|11.4214|164.252|1.89317|11.3996
3918|255|93|mujer|122|59.8175|0.391221|28.8124|23.9096|17.0891|9.88539
3919|176|3|mujer|88|67.906|1.09158|60.9147|290.721|49.4641|18.6292
392|465|25|mujer|42|34.3211|8.74637|77.342|204.663|12.5395|21.0923
3920|497|27|mujer|77|63.1531|7.89072|3.03669|232.11|48.5029|7.77161
3921|461|85|mujer|208|68.7283|8.77964|67.1781|96.2197|2.53231|14.2374
3922|317|4|mujer|237|25.0276|1.46187|66.1589|85.305|22.0695|12.4624
3923|269|8|hombre|158|25.6431|7.68369|2.56306|183.297|32.5056|19.8544
3924|305|21|mujer|254|54.3224|8.96527|14.5753|225.581|43.0547|4.1417
3925|434|12|hombre|423|10.2366|0.337284|23.5603|138.304|16.7825|18.059
3926|249|65|hombre|164|60.8167|6.02316|151.535|116.762|8.91392|4.83655
3927|124|93|mujer|34|92.1131|8.44268|52.1757|284.448|41.3063|4.0504
3928|51|53|hombre|458|95.9606|5.93767|13.6994|95.6319|23.248|19.8939
3929|9|52|hombre|32|14.986|6.89708|1.46953|79.1337|1.60741|1.12409
393|50|30|mujer|487|18.9771|8.00843|62.1626|256.211|37.5282|20.586
3930|301|43|mujer|368|86.0894|7.30082|115.523|203.994|35.6854|20.7878
3931|175|62|hombre|377|41.0463|9.09516|47.6477|253.922|22.4361|5.15993
3932|483|77|mujer|467|87.1729|1.19815|37.7014|32.8914|47.6953|5.36961
3933|75|98|hombre|316|16.7231|2.7012|37.6111|44.2983|37.0714|20.2481
3934|194|59|hombre|234|99.101|0.110015|15.399|68.0564|45.8281|23.0978
3935|132|21|hombre|460|22.6821|3.27062|60.2354|147.284|14.5895|15.0651
3936|15|20|hombre|303|4.2493|6.44633|76.3018|72.7211|48.6243|13.7525
3937|387|94|hombre|33|69.5996|0.465294|160.326|63.6283|6.08052|8.99622
3938|430|65|hombre|228|23.086|1.98204|26.5423|1.33217|6.21279|7.81907
3939|295|37|hombre|377|74.3109|8.94196|105.606|208.579|48.2691|3.83595
394|426|4|hombre|490|57.4807|9.64219|86.747|127.424|21.7873|12.8186
3940|290|65|mujer|383|98.7596|2.52397|34.6304|119.992|36.3518|0.705319
3941|206|81|mujer|435|7.7399|1.08043|142.813|226.967|20.0595|19.5675
3942|273|99|hombre|388|72.1558|4.96858|112.936|78.2034|15.3604|2.72098
3943|401|44|hombre|4|66.3623|5.24997|196.395|63.8501|20.5519|13.5937
3944|492|67|mujer|203|78.3915|3.75006|25.8087|261.646|38.3174|7.3595
3945|54|95|mujer|204|45.209|3.04542|57.1383|258.15|41.2359|6.46132
3946|315|11|mujer|185|2.74436|6.07513|75.0544|108.861|30.7633|19.7104
3947|471|91|hombre|231|27.3751|6.87306|111.5|190.47|37.1472|11.4252
3948|198|61|hombre|211|42.0145|9.67833|149.12|140.148|48.2009|13.2175
3949|102|9|mujer|263|96.8901|7.71294|155.988|133.069|48.4281|23.7634
395|59|57|hombre|333|33.8789|3.23997|146.321|154.656|44.5263|0.489252
3950|476|65|mujer|471|89.7118|0.0558206|83.029|260.17|8.58883|11.4367
3951|200|14|hombre|42|20.328|8.34967|41.2503|70.1085|42.0604|5.41201
3952|491|19|mujer|85|8.68502|0.304901|98.6581|230.113|22.7174|0.296229
3953|423|38|mujer|30|67.5022|0.724771|99.0069|274.554|44.1507|15.7154
3954|294|5|hombre|188|47.4455|6.79879|41.2472|52.5411|47.3215|18.1593
3955|44|13|hombre|126|82.6809|9.44964|122.262|285.029|13.7047|0.142477
3956|215|41|mujer|161|98.1108|9.33558|175.13|231.831|38.9176|4.8374
3957|344|23|hombre|3|15.0625|5.51762|127.219|251.813|33.7172|22.0149
3958|85|95|hombre|375|94.5941|9.28973|20.0792|56.1739|10.8868|17.7757
3959|472|93|hombre|295|98.0708|8.27409|177.535|168.809|31.7588|3.25524
396|278|92|hombre|326|71.2588|3.01081|135.79|46.022|41.6643|0.988039
3960|443|16|hombre|28|19.5895|2.84929|107.466|109.242|15.4552|23.0103
3961|75|14|mujer|335|8.32664|5.14583|167.524|245.619|37.6144|15.6984
3962|186|17|hombre|216|66.5793|3.55769|72.7421|154.301|3.30489|17.5549
3963|48|21|mujer|105|16.6296|3.38274|17.9202|10.6625|48.2257|1.62277
3964|90|46|hombre|329|59.1405|5.35671|25.3373|32.2183|46.7402|20.562
3965|75|2|hombre|97|12.4355|6.81373|66.8335|14.0265|17.3918|0.669696
3966|26|1|hombre|133|42.875|3.16211|74.7217|170.851|42.7216|9.79409
3967|492|6|mujer|427|0.0526796|1.50827|164.469|271.684|21.0098|6.44544
3968|228|82|hombre|428|3.65376|4.09092|168.476|152.451|43.197|5.69125
3969|255|80|mujer|25|26.7763|3.64271|115.014|222.41|3.982|4.23102
397|117|16|hombre|243|95.6258|1.37178|159.233|116.272|46.1622|1.24825
3970|457|9|hombre|149|32.0137|4.70699|133.33|237.302|23.619|20.1637
3971|113|20|mujer|204|42.16|4.74602|148.452|51.3036|24.3611|21.5208
3972|338|28|hombre|216|49.7441|4.82859|67.7568|101.793|24.5069|7.81215
3973|448|63|hombre|486|80.1495|2.58267|23.1492|45.6851|28.0688|10.0938
3974|1|77|mujer|372|55.3584|0.638618|23.1421|115.042|37.3872|8.07035
3975|156|14|hombre|258|68.714|9.21347|81.5424|109.191|25.0574|7.4329
3976|329|60|mujer|407|90.7515|8.22122|24.3814|132.613|45.6372|14.4849
3977|324|84|hombre|251|70.3765|9.3169|67.9621|228.423|11.8006|24.4569
3978|248|63|hombre|463|21.2444|8.88976|64.2821|245.656|15.0855|16.0124
3979|391|46|mujer|0|63.8826|5.3494|101.52|92.7288|28.3681|17.0777
398|400|39|mujer|356|48.831|4.91825|47.465|237.273|42.7385|24.262
3980|212|10|hombre|244|63.2511|9.45571|92.6828|45.166|3.59503|11.9903
3981|321|34|mujer|163|93.5068|5.9313|81.7034|94.8096|6.9077|6.50152
3982|97|61|mujer|282|40.7423|0.567486|111.875|78.9422|9.74155|13.366
3983|255|53|hombre|329|29.6137|7.93478|144.231|280.079|41.1287|3.59961
3984|452|26|mujer|442|35.4793|1.37223|27.5506|232.974|15.576|20.478
3985|189|69|hombre|107|61.0848|4.11369|24.7631|183.638|5.19751|8.53188
3986|478|98|hombre|155|41.3087|8.37599|65.258|287.64|45.2186|9.19465
3987|34|59|mujer|456|25.8167|9.00214|45.4299|48.6652|37.7674|4.09662
3988|439|61|hombre|290|19.5065|3.89308|190.79|108.412|20.9061|24.4375
3989|485|43|hombre|133|79.8229|3.08569|193.639|79.2996|2.89049|19.4741
399|339|53|mujer|320|90.6504|8.11546|139.279|15.3559|9.42046|8.15405
3990|116|41|hombre|180|5.71765|4.35864|129.989|78.2376|33.6081|19.8994
3991|426|51|hombre|492|97.2466|9.29901|48.258|196.313|24.5988|20.4566
3992|24|68|mujer|283|15.7805|2.27658|28.2187|119.778|14.9737|13.1656
3993|304|44|mujer|43|70.6|5.84111|32.8655|107.818|37.435|17.5663
3994|229|48|hombre|350|13.5757|1.05869|74.4065|51.0783|23.9415|11.1756
3995|274|76|mujer|130|79.5828|4.74949|23.381|7.02261|41.7477|13.2837
3996|48|77|mujer|99|61.4107|8.47488|41.8172|79.8787|35.1063|8.80177
3997|40|28|mujer|244|0.115534|8.54483|167.999|243.738|37.1181|24.5913
3998|474|13|mujer|362|40.6776|4.56002|4.71334|54.4115|20.4515|13.7531
